transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet
TXN000887,CLI0005,2023-08-06 04:53:00,-2902.22,CHF,0.97,-2991.98,Virement,Compte Courant,Lille-Grand-Place,Debit,Complete,694.0,Standard,911.99,
TXN000838,CLI0139,2022-01-23 09:12:00,1677.49,EUR,1.0,1677.49,Prelevement,Compte Courant,Marseille-Vieux-Port,Credit,Complete,674.0,Standard,4343.46,
TXN001799,CLI0074,2023-12-05 06:25:00,-2212.57,EUR,1.0,-2212.57,Interets,Livret A,Nantes-Commerce,Debit,Rejete,633.0,,14719.07,
TXN000939,CLI0144,2024-06-17 13:40:00,-1159.55,GBP,0.86,-1348.31,Depot especes,Livret A,Paris-Centre,Debit,Complete,361.0,Risque,25910.62,
TXN000007,CLI0076,2023-09-12 00:45:00,-276.38,EUR,1.0,-276.38,Retrait DAB,Compte Courant,Lyon-Part-Dieu,Debit,Complete,326.0,Risque,34901.13,
TXN001268,CLI0031,05/04/2024 00:44,-1812.8,CHF,0.97,-1868.87,Remboursement credit,PEA,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,21483.34,
TXN001390,CLI0031,2024-07-10 06:05:00,-183.59,EUR,1.0,-183.59,Paiement CB,Livret A,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,12590.8,
TXN000249,CLI0016,2022-07-18 02:42:00,-1064.18,USD,1.08,-985.35,Depot especes,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,42055.78,
TXN001754,CLI0118,2022-02-03 02:29:00,2167.21,CHF,0.97,2234.24,Prelevement,Credit Immobilier,Lille-Grand-Place,Credit,Complete,641.0,Standard,44065.89,
TXN001977,CLI0148,2023-04-26 05:37:00,302.99,MAD,10.85,27.93,Retrait DAB,PEA,Lille-Grand-Place,Credit,Complete,713.0,Standard,43643.09,
TXN000127,CLI0046,2024-03-24 15:11:03,2813.0,MAD,10.85,259.26,Virement,Assurance Vie,,Credit,Complete,,Premium,562.43,
TXN001398,CLI0137,2024-05-20 05:39:00,-421.61,MAD,10.85,-38.86,Retrait DAB,PEA,Marseille-Vieux-Port,Debit,Complete,725.0,Premium,10785.94,
TXN000209,CLI0017,2023-05-04 01:15:00,-61.38,USD,1.08,-56.83,Paiement CB,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,649.0,Standard,2845.93,
TXN000432,CLI0030,2022-06-24 16:45:00,1183.06,EUR,1.0,1183.06,Interets,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,391.0,Risque,19092.29,
TXN001149,CLI0128,2023-02-19 08:54:00,-2136.82,USD,1.08,-1978.54,Depot especes,Credit Auto,Marseille-Vieux-Port,Debit,En attente,683.0,,37763.07,
TXN000138,CLI0016,2024-08-24 01:18:00,1256.16,MAD,10.85,115.78,Prelevement,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,716.0,,44577.55,
TXN000254,CLI0146,2022-07-26 09:55:00,-1630.12,CHF,0.97,-1680.54,Prelevement,Compte Epargne,Toulouse-Capitole,Debit,Complete,583.0,Standard,32773.9,
TXN000168,CLI0063,2022-12-14 04:17:00,-938.34,USD,1.08,-868.83,Depot especes,Livret A,Paris-Centre,Debit,Complete,426.0,RISQUE,13870.5,
TXN001197,CLI0077,2023-03-21 10:35:00,2675.28,EUR,1.0,2675.28,Remboursement credit,Compte Epargne,Paris-Centre,Credit,Complete,322.0,Risque,22204.72,
TXN000599,CLI0068,2022-12-04 10:47:00,7957.61,EUR,1.0,7957.61,Virement international,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,605.0,Standard,46150.35,
TXN000810,CLI0011,2023-07-23 04:17:00,-2626.48,CHF,0.97,-2707.71,Depot especes,Credit Consommation,Bordeaux-Meriadeck,Debit,Rejete,672.0,Standard,10577.62,
TXN000705,CLI0034,2022-05-21 12:57:00,-2603.81,EUR,1.0,-2603.81,Remboursement credit,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,457.0,Risque,40913.02,
TXN000561,CLI0088,2022-03-06 13:56:00,-2749.07,MAD,10.85,-253.37,Virement,PEA,Bordeaux-Meriadeck,Debit,Complete,,,22183.55,
TXN000832,CLI0041,2022-10-17 02:15:00,277.34,EUR,1.0,277.34,Virement,Compte Epargne, Bordeaux-Meriadeck ,Credit,Complete,643.0,Standard,9202.98,
TXN001157,CLI0064,2024-11-05 22:30:00,-1629.31,EUR,1.0,-1629.31,Depot especes,Credit Consommation,Lille-Grand-Place,Debit,Complete,800.0,Premium,35906.47,
TXN000971,CLI0105,2023-08-11 10:20:00,-397.99,EUR,1.0,-397.99,Depot especes,Credit Immobilier,Nice-Massena,Debit,Complete,634.0,Standard,31668.23,
TXN000079,CLI0098,2023-02-13 19:08:00,-2625.36,MAD,10.85,-241.97,Remboursement credit,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,27771.58,
TXN001380,CLI0016,2023-02-22 13:07:00,-2649.85,EUR,1.0,-2649.85,Interets,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,38475.77,
TXN001822,CLI0122,2022-05-20 11:50:00,-563.56,GBP,0.86,-655.3,Depot especes,Credit Consommation,Nantes-Commerce,Debit,Complete,,Premium,41377.78,
TXN000413,CLI0029,16/02/2022 10:13,-375.21,EUR,1.0,-375.21,Paiement CB,Assurance Vie,Paris-Centre,Debit,Complete,696.0,Standard,31189.8,
TXN000154,CLI0126,2022-05-01 16:02:00,-2525.25,CHF,0.97,-2603.35,Depot especes,Compte Courant,,Debit,Complete,514.0,Risque,20678.37,
TXN000911,CLI0085,2023-07-20 09:12:00,-171.24,EUR,1.0,-171.24,Remboursement credit,PEA,Toulouse-Capitole,Debit,Complete,390.0,Risque,6235.77,
TXN000992,CLI0109,2022-04-22 08:31:00,-2198.15,EUR,1.0,-2198.15,Remboursement credit,Compte Courant,Lyon-Part-Dieu,Debit,Complete,701.0,,20549.6,
TXN001317,CLI0106,2024-02-05 00:20:00,1487.3,EUR,1.0,1487.3,Remboursement credit,Credit Consommation,Nantes-Commerce,Credit,Complete,652.0,Standard,31958.84,
TXN001543,CLI0122,2023-06-29 12:26:00,-1305.41,EUR,1.0,-1305.41,Virement,PEA,Nantes-Commerce,Debit,Complete,824.0,Premium,1344.18,
TXN000153,CLI0087,2024-09-27 23:41:00,-375.01,USD,1.08,-347.23,Paiement CB,PEA,Toulouse-Capitole,Debit,Complete,607.0,Standard,36043.65,
TXN000802,CLI0126,2022-08-17 03:42:00,306.56,EUR,1.0,306.56,Virement international,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,514.0,Risque,37090.48,
TXN000793,CLI0029,2022-10-01 12:26:00,-200000.0,EUR,1.0,377.08,Retrait DAB,Credit Immobilier,Paris-Centre,Credit,Complete,696.0,Standard,47423.95,
TXN001257,CLI0073,2023-07-02 00:42:00,852.29,EUR,1.0,852.29,Interets,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,,Premium,40536.66,
TXN000337,CLI0106,2022-09-19 18:37:00,525.33,EUR,1.0,525.33,Virement,Compte Courant, Nantes-Commerce ,Credit,En attente,652.0,Standard,7428.57,
TXN000562,CLI0010,2023-09-13 22:10:00,0.0,EUR,1.0,-1499.86,Virement,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,816.0,Premium,5558.16,
TXN000351,CLI0093,2022-11-19 02:17:00,-394.24,USD,1.08,-365.04,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,786.0,Premium,10095.49,
TXN000169,CLI0077,2024-01-10 08:15:00,-2176.65,USD,1.08,-2015.42,Interets,Credit Consommation,Paris-Centre,Debit,Complete,322.0,Risque,6860.93,
TXN000220,CLI0096,2022-06-23 18:06:00,1541.01,MAD,10.85,142.03,Interets,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,28434.25,
TXN001385,CLI0001,2023-11-02 22:49:00,1683.92,MAD,10.85,155.2,Depot especes,Compte Courant,Lille-Grand-Place,Credit,Complete,586.0,Standard,9449.86,
TXN000669,CLI0014,2024-04-13 08:07:00,-5505.35,EUR,1.0,-5505.35,Virement international,PEA,Marseille-Vieux-Port,Debit,Complete,673.0,Standard,2268.89,
TXN000631,CLI0108,2024-05-28 13:58:00,-216.47,EUR,1.0,-216.47,Retrait DAB,PEA,Paris-Centre,Debit,En attente,375.0,Risque,22184.68,
TXN001422,CLI0081,2023-03-31 04:51:00,-351.42,EUR,1.0,-351.42,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Complete,,Standard,36090.46,
TXN001924,CLI0067,2022-02-10 12:51:00,1355.33,usd,1.08,1254.94,Remboursement credit,Livret A,Paris-Centre,Credit,Complete,337.0,Risque,34535.67,
TXN001217,CLI0148,2022-06-05 06:11:00,427.34,USD,1.08,395.69,Retrait DAB,Credit Consommation,Lille-Grand-Place,Credit,Complete,713.0,Standard,31801.32,
TXN001805,CLI0055,2024-03-10 21:25:00,350.38,USD,1.08,324.43,Virement,PEA,Bordeaux-Meriadeck,Credit,Complete,703.0,Standard,962.64,
TXN000997,CLI0059,2022-09-11 12:41:00,212.36,EUR,1.0,212.36,Retrait DAB,Assurance Vie,Paris-Centre,Credit,Complete,594.0,Standard,3918.7,
TXN001984,CLI0003,2024-05-05 12:10:00,-2502.85,EUR,1.0,-2502.85,Virement,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,587.0,Standard,112.31,
TXN000308,CLI0095,2023-02-01 09:28:00,105.16,usd,1.08,97.37,Retrait DAB,Credit Immobilier,Nantes-Commerce,Credit,Rejete,668.0,Standard,36780.47,
TXN001365,CLI0015,2022-10-08 22:16:00,411.53,USD,1.08,381.05,Paiement CB,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,648.0,Standard,20660.29,
TXN000070,CLI0119,2023-01-21 10:38:00,-1453.11,EUR,1.0,-1453.11,Virement,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,793.0,Premium,40567.24,
TXN001106,CLI0049,2024-06-01 08:29:00,1381.3,USD,1.08,1278.98,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,593.0,Standard,3743.99,
TXN000408,CLI0147,2023-06-22 02:25:00,1530.38,EUR,1.0,1530.38,Virement,Credit Immobilier,Nice-Massena,Credit,Complete,812.0,Premium,24098.03,
TXN000520,CLI0054,2023-07-02 16:43:00,-223.01,EUR,1.0,-223.01,Retrait DAB,PEA,Bordeaux-Meriadeck,Debit,Complete,347.0,Risque,24362.72,
TXN001213,CLI0040,2022-06-04 00:46:00,26.45,USD,1.08,24.49,Retrait DAB,Livret A,Nice-Massena,Credit,Complete,491.0,Risque,31343.71,
TXN000033,CLI0074,2023-12-09 18:19:00,-1934.87,EUR,1.0,-1934.87,Depot especes,Assurance Vie,Nantes-Commerce,Debit,Complete,633.0,Standard,15175.87,
TXN000391,CLI0139,2024-11-02 12:46:00,-1647.17,EUR,1.0,-1647.17,Virement international,PEA,Marseille-Vieux-Port,Debit,Complete,674.0,Standard,12015.45,
TXN001613,CLI0115,2023-07-05 19:30:00,527.27,EUR,1.0,527.27,Virement international,PEA,Toulouse-Capitole,Credit,Complete,709.0,Standard,38034.42,
TXN001748,CLI0144,2023-11-24 05:28:03,380.77,EUR,1.0,380.77,Paiement CB,Credit Immobilier,Paris-Centre,Credit,Complete,361.0,Risque,6760.48,
TXN001565,CLI0006,2022-06-01 06:53:00,383.19,EUR,1.0,383.19,Prelevement,Credit Consommation,Toulouse-Capitole,Credit,Complete,620.0,STANDARD,37799.0,
TXN000983,CLI0030,2023-04-01 23:04:00,-2751.5,GBP,0.86,-3199.42,Virement international,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,391.0,Risque,36802.54,
TXN001938,CLI0099,2022-12-20 10:16:00,-88888.0,EUR,1.0,-2323.2,Virement,Compte Epargne,Nantes-Commerce,Debit,Rejete,664.0,STANDARD,44685.8,
TXN001421,CLI0016,2022-04-28 09:15:00,-1796.19,EUR,1.0,-1796.19,Virement international,PEA,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,26358.01,
TXN000175,CLI0093,2023-05-24 21:42:00,1097.28,EUR,1.0,1097.28,Prelevement,Compte Courant,Marseille-Vieux-Port,Credit,Complete,786.0,Premium,32287.06,
TXN001487,CLI0043,2023-11-15 18:15:00,-843.94,EUR,1.0,-843.94,Virement,PEA,Bordeaux-Meriadeck,Debit,Complete,735.0,Premium,15448.27,
TXN001889,CLI0062,2022-03-03 14:20:00,200.03,EUR,1.0,200.03,Paiement CB,Assurance Vie,Toulouse-Capitole,Credit,Complete,640.0,Standard,44539.48,
TXN000505,CLI0139,03/03/2023 08:03,112.99,EUR,1.0,112.99,Retrait DAB,Credit Auto,Marseille-Vieux-Port,Credit,Complete,674.0,Standard,8072.0,
TXN001466,CLI0113,2023-04-20 17:15:00,440.79,USD,1.08,408.14,Retrait DAB,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,49796.16,
TXN000172,CLI0101,2023-02-14 18:34:00,1603.43,EUR,1.0,1603.43,Virement international,Compte Courant,Marseille-Vieux-Port,Credit,Rejete,655.0,STANDARD,23134.95,
TXN001408,CLI0129,2024-08-18 01:32:00,-1332.34,EUR,1.0,-1332.34,Virement,Compte Courant,Paris-Centre,Debit,Complete,573.0,Risque,13138.14,
TXN001687,CLI0086,2023-05-07 13:23:00,290.87,EUR,1.0,290.87,Retrait DAB,Assurance Vie,Toulouse-Capitole,Credit,Complete,805.0,Premium,46566.55,
TXN000503,CLI0122,2023-07-09 16:28:00,1265.49,EUR,1.0,1265.49,Depot especes,Compte Courant,Nantes-Commerce,Credit,Complete,824.0,,35888.22,
TXN000665,CLI0050,2023-09-13 22:14:00,-741.06,GBP,0.86,-861.7,Prelevement,PEA,Lyon-Part-Dieu,Debit,Complete,666.0,Standard,24692.61,
TXN001711,CLI0145,2023-01-13 05:46:00,-2877.15,USD,1.08,-2664.03,Depot especes,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,674.0,Standard,44432.55,
TXN001574,CLI0081,2022-10-04 23:38:00,-2054.59,EUR,1.0,-2054.59,Virement,Credit Auto,Toulouse-Capitole,Debit,Rejete,617.0,Standard,12395.19,
TXN000859,CLI0049,2022-12-07 19:24:00,-687.6,USD,1.08,-636.67,Remboursement credit,Credit Consommation,Lyon-Part-Dieu,Debit,Rejete,,Standard,28884.14,
TXN000990,CLI0030,2022-09-20 15:53:03,-6476.83,USD,1.08,-5997.06,Virement international,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,391.0,Risque,1545.23,
TXN000402,CLI0147,2024-07-31 11:09:00,-458.3,EUR,1.0,-458.3,Depot especes,Credit Consommation,Nice-Massena,Debit,Complete,812.0,PREMIUM,40572.6,
TXN000496,CLI0011,2024-12-07 14:43:00,-2617.09,EUR,1.0,-2617.09,Remboursement credit,Credit Consommation,Bordeaux-Meriadeck,Debit,En attente,672.0,Standard,1940.2,
TXN000054,CLI0122,2022-06-24 02:27:00,334.87,EUR,1.0,334.87,Prelevement,Credit Immobilier,Nantes-Commerce,Credit,Complete,824.0,Premium,29364.61,
TXN000164,CLI0070,2023-12-30 17:24:00,99999.99,EUR,1.0,1323.95,Interets,Compte Epargne,Nantes-Commerce,Credit,Complete,425.0,Risque,30968.93,
TXN000713,CLI0035,2024-08-08 15:29:00,-732.25,USD,1.08,-678.01,Virement international,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,21942.41,
TXN000479,CLI0113,2023-12-08 01:41:00,829.97,EUR,1.0,829.97,Depot especes,Compte Courant,Lyon-Part-Dieu,Credit,Complete,,Standard,19997.37,
TXN000094,CLI0015,2024-04-11 11:32:00,2413.23,USD,1.08,2234.47,Prelevement,Compte Courant,Lyon-Part-Dieu,Credit,Complete,648.0,Standard,30417.89,
TXN000260,CLI0119,2022-09-11 21:01:00,-763.72,EUR,1.0,-763.72,Remboursement credit,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,793.0,Premium,43536.99,
TXN000915,CLI0129,2023-07-09 04:46:00,630.35,MAD,10.85,58.1,Depot especes,Livret A,Paris-Centre,Credit,Complete,573.0,Risque,1703.62,
TXN001272,CLI0116,2022-07-14 00:43:00,81.62,EUR,1.0,81.62,Retrait DAB,Compte Courant,,Credit,En attente,620.0,Standard,22277.06,
TXN000106,CLI0107,2023-08-17 20:19:00,1474.69,EUR,1.0,1474.69,Virement,Compte Epargne,Lille-Grand-Place,Credit,Complete,420.0,Risque,3741.35,
TXN000813,CLI0150,2024-02-22 20:16:00,2616.58,USD,1.08,2422.76,Prelevement,Credit Consommation,Nantes-Commerce,Credit,Complete,648.0,Standard,11109.89,
TXN000218,CLI0007,2022-01-20 10:00:00,-384.29,EUR,1.0,-384.29,Retrait DAB,Assurance Vie, Nantes-Commerce ,Debit,Complete,635.0,Standard,26537.74,
TXN001082,CLI0135,2024-01-15 21:02:00,-211.28,USD,1.08,-195.63,Retrait DAB,PEA,Nantes-Commerce,Debit,Complete,593.0,Standard,13646.53,
TXN001860,CLI0120,2024-08-30 04:47:00,-1199.84,EUR,1.0,-1199.84,Virement,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,718.0,Standard,8955.06,
TXN000064,CLI0107,2022-02-12 10:10:00,404.63,EUR,1.0,404.63,Paiement CB,PEA,Lille-Grand-Place,Credit,Complete,420.0,Risque,42239.77,
TXN000157,CLI0028,2023-05-09 06:39:00,1603.05,EUR,1.0,1603.05,Prelevement,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,667.0,Standard,4043.06,
TXN000660,CLI0032,2023-07-27 13:13:00,1850.81,USD,1.08,1713.71,Depot especes,PEA,Paris-Centre,Credit,En attente,621.0,Standard,47275.88,
TXN000234,CLI0145,2024-10-05 17:19:00,-104.27,GBP,0.86,-121.24,Retrait DAB,Compte Courant,Lyon-Part-Dieu,Debit,Complete,674.0,Standard,11018.57,
TXN000996,CLI0064,2022-02-11 16:06:00,1529.42,EUR,1.0,1529.42,Virement,Compte Courant,Lille-Grand-Place,Credit,Complete,800.0,Premium,15143.18,
TXN000587,CLI0035,2023-09-18 10:36:00,-292.58,EUR,1.0,-292.58,Virement,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,34319.09,
TXN000305,CLI0038,2023-08-28 06:48:00,-1646.46,USD,1.08,-1524.5,Virement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,,Risque,43414.97,
TXN001991,CLI0106,15/06/2023 09:45,-324.8,EUR,1.0,-324.8,Prelevement,Credit Immobilier, Nantes-Commerce ,Debit,En attente,652.0,Standard,35799.27,
TXN000282,CLI0068,2024-04-19 09:10:00,-38.91,EUR,1.0,-38.91,Retrait DAB,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,605.0,Standard,24085.13,
TXN000897,CLI0094,2024-11-17 06:49:00,-1230.6,MAD,10.85,-113.42,Remboursement credit,Compte Epargne,Paris-Centre,Debit,Complete,435.0,Risque,15426.62,
TXN000913,CLI0143,2023-08-14 02:51:00,-919.44,EUR,1.0,-919.44,Depot especes,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,782.0,Premium,29694.27,
TXN001755,CLI0015,2024-04-27 08:42:00,-2655.14,GBP,0.86,-3087.37,Interets,Livret A,Lyon-Part-Dieu,Debit,Complete,648.0,Standard,23866.72,
TXN000208,CLI0138,2023-09-27 02:32:00,2766.73,EUR,1.0,2766.73,Depot especes,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,749.0,Premium,19597.5,
TXN000222,CLI0020,2022-08-12 04:06:00,-98.9,EUR,1.0,-98.9,Retrait DAB,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,17978.54,
TXN001782,CLI0042,2022-02-10 01:14:00,-440.09,EUR,1.0,-440.09,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,638.0,Standard,37281.79,
TXN001008,CLI0096,2024-12-07 21:13:00,2418.3,EUR,1.0,2418.3,Depot especes,PEA,,Credit,Complete,710.0,Standard,12636.84,
TXN001585,CLI0065,2022-01-13 17:00:00,369.63,MAD,10.85,34.07,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,24777.26,
TXN001415,CLI0017,2023-08-28 23:10:00,1589.08,USD,1.08,1471.37,Depot especes,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,649.0,Standard,8013.78,
TXN001027,CLI0145,2022-07-05 05:46:00,-304.93,EUR,1.0,-304.93,Interets,Compte Courant,Lyon-Part-Dieu,Debit,Complete,674.0,Standard,39457.96,
TXN000023,CLI0124,2022-10-24 12:12:00,-2769.51,EUR,1.0,-2769.51,Interets,Credit Immobilier,Toulouse-Capitole,Debit,Complete,585.0,Standard,13884.75 EUR,
TXN000473,CLI0023,2022-06-09 21:40:00,278.81,EUR,1.0,278.81,Retrait DAB,Compte Courant,Marseille-Vieux-Port,Credit,En attente,636.0,,26798.16,
TXN001623,CLI0082,2022-09-16 00:54:00,-1755.03,USD,1.08,-1625.03,Remboursement credit,PEA,Paris-Centre,Debit,Complete,813.0,,103.04,
TXN000853,CLI0111,2023-03-10 00:48:00,-2066.83,EUR,1.0,-2066.83,Interets,Credit Immobilier,Paris-Centre,Debit,Complete,617.0,Standard,3556.03,
TXN000603,CLI0107,2024-10-17 21:06:00,-2667.73,EUR,1.0,-2667.73,Prelevement,Livret A,Lille-Grand-Place,Debit,Complete,420.0,Risque,29557.89,
TXN000646,CLI0001,2022-05-19 01:26:00,-1469.47,EUR,1.0,-1469.47,Prelevement,Credit Auto, Lille-Grand-Place ,Debit,En attente,586.0,Standard,39089.33,
TXN000829,CLI0001,2022-02-05 11:35:00,-247.48,mad,10.85,-22.81,Retrait DAB,Livret A,Lille-Grand-Place,Debit,Complete,586.0,Standard,17532.44,
TXN001779,CLI0112,2023-01-05 03:39:00,465.68,EUR,1.0,465.68,Depot especes,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,9746.07,
TXN000443,CLI0054,2023-11-15 11:35:00,-2427.83,EUR,1.0,-2427.83,Remboursement credit,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,,Risque,12795.43,
TXN001255,CLI0143,2024-09-09 02:46:00,-352.06,EUR,1.0,-352.06,Paiement CB,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,782.0,Premium,1591.92,
TXN000161,CLI0009,2023-10-07 00:13:00,1781.76,CHF,0.97,1836.87,Depot especes,Compte Epargne,Nice-Massena,Credit,En attente,591.0,Standard,15033.92,
TXN001795,CLI0145,2023-04-03 19:17:00,2029.93,EUR,1.0,2029.93,Depot especes,Compte Courant,Lyon-Part-Dieu,Credit,Complete,674.0,Standard,36934.89,
TXN000755,CLI0081,2022-01-04 09:03:00,-1790.68,EUR,1.0,-1790.68,Remboursement credit,Compte Epargne,Toulouse-Capitole,Debit,Rejete,617.0,Standard,16050.19,
TXN000978,CLI0046,2023-03-08 13:33:00,870.86,EUR,1.0,870.86,Depot especes,PEA, Bordeaux-Meriadeck ,Credit,Complete,841.0,Premium,14311.07,
TXN001540,CLI0045,2022-02-20 00:36:00,-1333.53,USD,1.08,-1234.75,Prelevement,PEA,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,35200.05,
TXN001031,CLI0116,2024-02-29 04:34:00,1727.7,EUR,1.0,1727.7,Depot especes,Compte Epargne,Nice-Massena,Credit,Complete,620.0,Standard,40564.33,
TXN001372,CLI0056,2024-11-09 07:26:00,-65.6,EUR,1.0,-65.6,Depot especes,Assurance Vie,Toulouse-Capitole,Debit,Complete,384.0,Risque,36519.58,
TXN000092,CLI0021,05/01/2023 17:18,-997.57,EUR,1.0,-997.57,Remboursement credit,Assurance Vie,Marseille-Vieux-Port,Debit,Complete,697.0,Standard,30170.82,
TXN001628,CLI0090,2024-02-01 00:39:00,-575.1,EUR,1.0,-575.1,Virement,Livret A,Nantes-Commerce,Debit,Rejete,682.0,Standard,32881.17,
TXN001261,CLI0065,2024-01-05 20:29:00,-1379.77,EUR,1.0,-1379.77,Depot especes,Credit Immobilier,Bordeaux-Meriadeck,Debit,En attente,660.0,Standard,17238.34,
TXN001724,CLI0132,2022-09-13 04:02:00,1436.61,EUR,1.0,1436.61,Virement international,PEA,Bordeaux-Meriadeck,Credit,Complete,663.0,,38752.33,
TXN000675,CLI0015,2024-06-03 02:06:00,345.23,EUR,1.0,345.23,Paiement CB,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,,Standard,20143.98,
TXN000435,CLI0140,2024-10-07 07:13:00,-1787.14,EUR,1.0,-1787.14,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,609.0,Standard,30100.71,
TXN001846,CLI0064,2022-06-18 12:51:00,-142.35,EUR,1.0,-142.35,Paiement CB,Compte Epargne,Lille-Grand-Place,Debit,Complete,800.0,Premium,44675.74,
TXN000571,CLI0139,03/04/2024 08:39,4219.88,EUR,1.0,4219.88,Virement international,Credit Immobilier,Marseille-Vieux-Port,Credit,En attente,674.0,Standard,31429.41,
TXN001360,CLI0090,2024-03-08 13:06:00,2431.46,EUR,1.0,2431.46,Virement,Compte Epargne,Nantes-Commerce,Credit,Complete,682.0,STANDARD,9588.17,
TXN000668,CLI0071,2022-02-17 22:43:00,-275.81,GBP,0.86,-320.71,Retrait DAB,Credit Auto,Paris-Centre,Debit,Complete,797.0,Premium,21413.01,
TXN000526,CLI0124,2022-04-07 04:22:00,2418.18,MAD,10.85,222.87,Virement international,Credit Immobilier,Toulouse-Capitole,Credit,Complete,585.0,Standard,14333.8,
TXN001840,CLI0137,2022-09-09 01:18:00,1016.83,GBP,0.86,1182.36,Prelevement,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,23105.82,
TXN000390,CLI0090,2023-07-18 19:58:00,-6912.37,USD,1.08,-6400.34,Virement international,Credit Immobilier,Nantes-Commerce,Debit,Complete,,Standard,40988.99,
TXN000612,CLI0119,2022-06-17 16:01:03,74.69,EUR,1.0,74.69,Paiement CB,Credit Immobilier,,Credit,Complete,793.0,Premium,42161.2,
TXN000318,CLI0059,2024-07-12 20:25:00,-227.85,EUR,1.0,-227.85,Paiement CB,Livret A,Paris-Centre,Debit,Complete,594.0,Standard,32107.0,
TXN000624,CLI0127,2022-04-07 00:22:00,-442.83,EUR,1.0,-442.83,Paiement CB,Credit Immobilier,Nice-Massena,Debit,Complete,691.0,Standard,42987.14,
TXN000523,CLI0038,23/02/2023 16:40,-116.94,EUR,1.0,-116.94,Interets,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,516.0,Risque,21064.49,
TXN000570,CLI0087,2024-12-23 15:27:00,120.67,EUR,1.0,120.67,Paiement CB,Assurance Vie,Toulouse-Capitole,Credit,Complete,607.0,Standard,15065.46,
TXN000729,CLI0109,2023-09-13 09:36:00,1372.4,EUR,1.0,1372.4,Depot especes,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,701.0,Standard,24110.42,
TXN000232,CLI0062,2022-04-25 07:36:00,426.32,EUR,1.0,426.32,Paiement CB,PEA,Toulouse-Capitole,Credit,En attente,,Standard,49577.94,
TXN000987,CLI0054,2023-06-23 19:24:00,-1911.53,EUR,1.0,-1911.53,Depot especes,PEA,Bordeaux-Meriadeck,Debit,Complete,,Risque,32881.35,
TXN000495,CLI0062,2023-09-23 15:34:00,2896.61,EUR,1.0,2896.61,Interets,Compte Courant,Toulouse-Capitole,Credit,Complete,640.0,,2897.12,
